ParticipantID,Trial,SaccadeNo,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,PeakVelocity,MeanVelocity,Blink,Direction,Amplitude,EyeUsed,Order,Task
caro2,1,1,326,372,48,68640,36230,64630,642.5,393.55,168.21,FALSE,DOWN,7.16,RIGHT,2,Count
caro2,1,2,526,556,32,65120,65680,85770,728.6,284.57,149.2,FALSE,RIGHT,4.58,RIGHT,2,Count
caro2,1,3,710,758,50,85010,72580,78560,315.2,514.18,228.43,FALSE,UP,10.44,RIGHT,2,Count
caro2,1,4,964,1010,48,77060,30900,41380,581.2,408.92,217.74,FALSE,LEFT,10.17,RIGHT,2,Count
caro2,1,5,1204,1236,34,41510,57610,17180,568.8,248.43,142.88,FALSE,LEFT,4.87,RIGHT,2,Count
caro2,1,6,2084,2094,12,15910,57220,13320,574.8,48.3,40.73,FALSE,LEFT,0.51,RIGHT,2,Count
caro2,1,7,2654,2670,18,13400,57790,18650,562.1,82.26,54.59,FALSE,RIGHT,1.1,RIGHT,2,Count
caro2,1,8,3336,3354,20,15530,58220,9250,619.8,104.35,72.36,FALSE,LEFT,1.53,RIGHT,2,Count
caro2,1,9,3612,3636,26,10010,62500,22120,605.1,160.3,91.02,FALSE,RIGHT,2.42,RIGHT,2,Count
caro2,1,10,3878,3896,20,20670,62030,13780,637.3,95.33,66.19,FALSE,LEFT,1.41,RIGHT,2,Count
caro2,1,11,4246,4266,22,14740,64110,24980,630.9,141.78,89.48,FALSE,RIGHT,2.03,RIGHT,2,Count
caro2,1,12,4886,4906,22,25700,64680,18170,692.8,127.74,81.12,FALSE,LEFT,1.85,RIGHT,2,Count
caro2,1,13,5214,5248,36,18010,69410,34740,561.9,226.61,126.02,FALSE,RIGHT,4.62,RIGHT,2,Count
caro2,1,14,5720,5740,22,32820,57740,40280,578.8,106.88,66.62,FALSE,RIGHT,1.51,RIGHT,2,Count
caro2,1,15,6438,6448,12,38610,57970,36170,589.8,50.39,43.7,FALSE,LEFT,0.55,RIGHT,2,Count
caro2,1,16,6816,6834,20,37050,59090,43580,591,96.06,61.29,FALSE,RIGHT,1.32,RIGHT,2,Count
caro2,1,17,7176,7200,26,42950,59260,53790,563.4,154.3,87.66,FALSE,RIGHT,2.34,RIGHT,2,Count
caro2,1,18,7838,7850,14,52600,57660,51110,600.3,53.81,44.9,FALSE,DOWN,0.67,RIGHT,2,Count
caro2,1,19,8356,8362,8,51260,60870,50870,619.1,37.21,35.49,FALSE,.,0.27,RIGHT,2,Count
caro2,1,20,8602,8616,16,50530,62840,55180,633,73.52,55.38,FALSE,RIGHT,0.96,RIGHT,2,Count
caro2,1,21,8882,8894,14,54820,64550,50890,659.6,72.6,58.42,FALSE,LEFT,0.87,RIGHT,2,Count
caro2,1,22,9204,9230,28,51190,66850,44290,739.2,123.9,79.84,FALSE,DOWN,2.21,RIGHT,2,Count
caro2,1,23,9402,9434,34,44170,73980,68610,699.7,261.85,146.84,FALSE,RIGHT,5.04,RIGHT,2,Count
caro2,1,24,9720,9742,24,67480,70980,68100,627.6,139.69,82.6,FALSE,UP,2.03,RIGHT,2,Count
caro2,1,25,10056,10070,16,67050,63500,65850,598,75.01,58.98,FALSE,UP,0.95,RIGHT,2,Count
caro2,1,26,10252,10262,12,65010,59770,63260,584.8,46.31,40.27,FALSE,.,0.49,RIGHT,2,Count
caro2,1,27,10668,10674,8,62510,58880,62280,574.9,45.32,41.25,FALSE,.,0.35,RIGHT,2,Count
caro2,1,28,10942,10960,20,61940,57400,69780,571.4,116.23,76.51,FALSE,RIGHT,1.63,RIGHT,2,Count
caro2,1,29,11488,11498,12,67680,57250,70820,579.8,61.7,52.25,FALSE,RIGHT,0.68,RIGHT,2,Count
caro2,1,30,11760,11778,20,71060,58630,77990,589.2,104.7,67.66,FALSE,RIGHT,1.44,RIGHT,2,Count
caro2,1,31,11998,12016,20,77550,59640,84140,631.8,116.26,79.59,FALSE,RIGHT,1.63,RIGHT,2,Count
caro2,1,32,12250,12266,18,84090,64530,86660,609.7,81.22,53.11,FALSE,UP,1.03,RIGHT,2,Count
caro2,1,33,12482,12496,16,86240,60810,88340,576.5,69.92,55.61,FALSE,UP,0.91,RIGHT,2,Count
caro2,1,34,12986,12996,12,89290,57560,92190,577.3,54.13,44.65,FALSE,RIGHT,0.61,RIGHT,2,Count
caro2,1,35,13490,13504,16,92060,58670,95840,614.2,81.75,63.3,FALSE,RIGHT,1.04,RIGHT,2,Count
caro2,1,36,13764,13782,20,95950,62350,103630,626.6,117.43,74.66,FALSE,RIGHT,1.59,RIGHT,2,Count
caro2,1,37,14122,14138,18,102580,63670,103000,682.3,81.89,61.33,FALSE,DOWN,1.13,RIGHT,2,Count
caro2,1,38,14392,14404,14,103030,70020,98920,705.5,70.96,56.59,FALSE,LEFT,0.85,RIGHT,2,Count
caro2,1,39,14884,14906,24,97860,71350,86800,769.1,169.49,107.16,FALSE,LEFT,2.63,RIGHT,2,Count
caro2,1,40,15162,15202,42,86750,77450,122980,863.8,309.16,181.01,FALSE,RIGHT,7.55,RIGHT,2,Count
caro2,1,41,15458,15478,22,121190,86760,127730,794.4,147.63,95.34,FALSE,UP,2.14,RIGHT,2,Count
caro2,1,42,15700,15730,32,126840,79680,143570,849.3,187.23,111,FALSE,RIGHT,3.49,RIGHT,2,Count
caro2,1,43,15906,15932,28,142100,85530,156960,856.6,168.36,99.28,FALSE,RIGHT,2.83,RIGHT,2,Count
caro2,1,44,16154,16182,30,156200,86180,161970,732,183.24,109.98,FALSE,UP,3.19,RIGHT,2,Count
caro2,1,45,16420,16438,20,160440,73080,157800,684.4,82.1,59.53,FALSE,UP,1.21,RIGHT,2,Count
caro2,1,46,16644,16662,20,157240,68500,161550,630.1,108.71,75.58,FALSE,UP,1.55,RIGHT,2,Count
caro2,1,47,16898,16922,26,160650,63330,148770,690.8,162.21,104.14,FALSE,LEFT,2.68,RIGHT,2,Count
caro2,1,48,17126,17148,24,147370,68620,133890,665.2,166.42,112.68,FALSE,LEFT,2.71,RIGHT,2,Count
caro2,1,49,17408,17426,20,131500,66250,125140,651.4,93.97,64.74,FALSE,LEFT,1.31,RIGHT,2,Count
caro2,1,50,17734,17750,18,123910,64580,128630,627.8,80.56,53.87,FALSE,RIGHT,1.05,RIGHT,2,Count
caro2,1,51,17890,17910,22,127920,63520,118930,611.4,127.79,87.55,FALSE,LEFT,1.92,RIGHT,2,Count
caro2,1,52,18158,18174,18,117490,61020,113080,596.9,68.79,53.63,FALSE,LEFT,0.96,RIGHT,2,Count
caro2,1,53,18414,18424,12,112650,59160,112100,566.1,58.25,49.18,FALSE,UP,0.65,RIGHT,2,Count
caro2,1,54,19078,19094,18,112610,57670,117820,574.6,80.5,54.39,FALSE,RIGHT,1.07,RIGHT,2,Count
caro2,1,55,19430,19440,12,116780,57730,119170,567.7,50.3,41.22,FALSE,RIGHT,0.55,RIGHT,2,Count
caro2,1,56,19864,19876,14,119520,56950,122470,587.3,63.87,50.79,FALSE,RIGHT,0.75,RIGHT,2,Count
caro2,1,57,20090,20236,148,119520,56950,122470,587.3,0,NA,TRUE,RIGHT,0.75,RIGHT,2,Count
caro2,1,58,20398,20414,18,124630,59660,130000,582.6,86.82,56.85,FALSE,RIGHT,1.14,RIGHT,2,Count
caro2,1,59,20734,20744,12,128810,58990,127600,606.5,46.26,39.08,FALSE,.,0.48,RIGHT,2,Count
caro2,1,60,21154,21174,22,127810,61180,127590,587.3,53.22,40.62,FALSE,UP,0.61,RIGHT,2,Count
caro2,2,1,398,436,40,126720,58900,91380,521.8,313.4,186.44,FALSE,LEFT,7.48,RIGHT,2,Count
caro2,2,2,634,666,34,91030,52500,76660,384.9,242.77,138.13,FALSE,UP,4.71,RIGHT,2,Count
caro2,2,3,770,804,36,76500,38730,62520,211.3,309.41,157.22,FALSE,UP,5.48,RIGHT,2,Count
caro2,2,4,1030,1058,30,62200,21010,81180,218,244.43,133.26,FALSE,RIGHT,4.05,RIGHT,2,Count
caro2,2,5,1352,1374,24,80140,22960,91050,228.4,164.51,95.04,FALSE,RIGHT,2.33,RIGHT,2,Count
caro2,2,6,1620,1634,16,90290,23880,95140,241.3,80.57,58.62,FALSE,RIGHT,1.04,RIGHT,2,Count
caro2,2,7,1950,1984,36,94590,24890,116620,247.1,235.37,130.63,FALSE,RIGHT,4.66,RIGHT,2,Count
caro2,2,8,2438,2472,36,115600,25740,126380,464.7,295.41,163.43,FALSE,DOWN,5.81,RIGHT,2,Count
caro2,2,9,2776,2804,30,125710,46700,128500,603.6,194.97,115.33,FALSE,DOWN,3.47,RIGHT,2,Count
caro2,2,10,3068,3094,28,129040,59740,127120,737.1,197.38,118.48,FALSE,DOWN,3.42,RIGHT,2,Count
caro2,2,11,3380,3408,30,126930,72860,113790,846.1,219.84,126.42,FALSE,DOWN,3.82,RIGHT,2,Count
caro2,2,12,3730,3754,26,113750,85830,101910,951.9,205.77,121.22,FALSE,LEFT,3.18,RIGHT,2,Count
caro2,2,13,3938,3964,28,101370,94630,85760,985.5,187.75,112.51,FALSE,LEFT,3.2,RIGHT,2,Count
caro2,2,14,4218,4258,42,86070,98340,62540,879.2,211.82,126.54,FALSE,LEFT,5.23,RIGHT,2,Count
caro2,2,15,4492,4528,38,61980,88920,50390,733.1,180.82,116.29,FALSE,UP,4.36,RIGHT,2,Count
caro2,2,16,4716,4740,26,50450,74860,50750,650.1,145.57,90.13,FALSE,UP,2.39,RIGHT,2,Count
caro2,2,17,5080,5104,26,50350,66420,47700,565.1,148.04,96.31,FALSE,UP,2.51,RIGHT,2,Count
caro2,2,18,5356,5376,22,45890,56870,39650,519.7,114.39,78.15,FALSE,LEFT,1.77,RIGHT,2,Count
caro2,2,19,5530,5560,32,39600,51290,47150,363.7,227.28,126.68,FALSE,UP,4.11,RIGHT,2,Count
caro2,2,20,5778,5800,24,46110,36810,45450,291.1,137.1,80.65,FALSE,UP,2,RIGHT,2,Count
caro2,2,21,5978,6002,26,44900,29440,54790,367.2,176.97,106.76,FALSE,RIGHT,2.8,RIGHT,2,Count
caro2,2,22,6274,6292,20,54590,37130,58930,326.4,106.38,69.82,FALSE,UP,1.48,RIGHT,2,Count
caro2,2,23,6478,6488,12,58610,33310,55960,341.2,54.79,46.75,FALSE,LEFT,0.6,RIGHT,2,Count
caro2,2,24,6632,6656,26,55220,35330,62400,251.9,207.01,114.49,FALSE,UP,3.05,RIGHT,2,Count
caro2,2,25,6956,6982,28,60580,25110,71180,310.3,170.02,100.34,FALSE,RIGHT,2.73,RIGHT,2,Count
caro2,2,26,7292,7314,24,70540,31380,64190,384.9,141.83,93.24,FALSE,DOWN,2.29,RIGHT,2,Count
caro2,2,27,7594,7616,24,64500,39700,73480,398,133.56,76.12,FALSE,RIGHT,1.89,RIGHT,2,Count
caro2,2,28,7826,7840,16,72470,40390,68770,424.8,73.78,57.02,FALSE,LEFT,0.95,RIGHT,2,Count
caro2,2,29,8086,8100,16,68810,42910,65180,450.8,72.88,56.07,FALSE,LEFT,0.95,RIGHT,2,Count
caro2,2,30,8336,8346,12,64920,44870,61550,450.2,64.71,54.31,FALSE,LEFT,0.71,RIGHT,2,Count
caro2,2,31,8680,8696,18,61510,45800,55450,470.2,92.66,70.44,FALSE,LEFT,1.3,RIGHT,2,Count
caro2,2,32,9012,9030,20,54950,47040,63710,482.8,133.86,89.53,FALSE,RIGHT,1.85,RIGHT,2,Count
caro2,2,33,9206,9232,28,63370,49330,52790,571,177.46,103.45,FALSE,LEFT,2.94,RIGHT,2,Count
caro2,2,34,9528,9542,16,52860,57850,47760,559.8,92.27,68.08,FALSE,LEFT,1.15,RIGHT,2,Count
caro2,2,35,9876,9902,28,46870,56140,50900,664.5,145.45,94.63,FALSE,DOWN,2.68,RIGHT,2,Count
caro2,2,36,10144,10166,24,50860,66890,61470,634.1,153.49,96.92,FALSE,RIGHT,2.33,RIGHT,2,Count
caro2,2,37,10442,10454,14,61540,63470,64590,648.3,60.03,48.58,FALSE,RIGHT,0.71,RIGHT,2,Count
caro2,2,38,10768,10784,18,64200,66600,60060,701,89.25,64.26,FALSE,DOWN,1.2,RIGHT,2,Count
caro2,2,39,11142,11150,10,59910,71470,58270,718.2,37.5,33.67,FALSE,.,0.34,RIGHT,2,Count
caro2,2,40,11436,11458,24,58100,71820,64330,749.7,104.72,66.85,FALSE,RIGHT,1.48,RIGHT,2,Count
caro2,2,41,11886,11906,22,64340,75580,66770,829.2,116.48,78.4,FALSE,DOWN,1.82,RIGHT,2,Count
caro2,2,42,12434,12454,22,66660,83600,72980,783.5,122.86,78.1,FALSE,RIGHT,1.78,RIGHT,2,Count
caro2,2,43,12760,12782,24,71980,78570,80310,822.4,126.7,82.43,FALSE,RIGHT,1.9,RIGHT,2,Count
caro2,2,44,12994,13014,22,79360,83920,86550,781.4,141.4,86.91,FALSE,RIGHT,2,RIGHT,2,Count
caro2,2,45,13214,13234,22,86030,78640,85110,723.4,104.22,67.4,FALSE,UP,1.53,RIGHT,2,Count
caro2,2,46,13558,13576,20,84400,72700,91840,720,114.14,70.64,FALSE,RIGHT,1.53,RIGHT,2,Count
caro2,2,47,13806,13816,12,90900,72820,91760,703.3,58.03,49.97,FALSE,UP,0.63,RIGHT,2,Count
caro2,2,48,14170,14188,20,91560,70080,97760,696.9,92.38,61.35,FALSE,RIGHT,1.27,RIGHT,2,Count
caro2,2,49,14930,14948,20,97120,71720,104670,732.8,109.47,74.39,FALSE,RIGHT,1.59,RIGHT,2,Count
caro2,2,50,15412,15436,26,103970,73050,101230,822.4,133.71,84.91,FALSE,DOWN,2.27,RIGHT,2,Count
caro2,2,51,15754,15764,12,101050,81740,98230,824.2,54.68,44.5,FALSE,LEFT,0.59,RIGHT,2,Count
caro2,2,52,16090,16110,22,97810,82900,106620,847.6,121.33,80.2,FALSE,RIGHT,1.82,RIGHT,2,Count
caro2,2,53,16320,16342,24,105760,86020,115190,778.4,188.23,116.09,FALSE,UP,2.7,RIGHT,2,Count
caro2,2,54,16604,16626,24,115030,76510,112050,687.6,127.71,81.67,FALSE,UP,1.97,RIGHT,2,Count
caro2,2,55,16884,16900,18,110820,68880,106940,655.3,78.98,61.74,FALSE,UP,1.14,RIGHT,2,Count
caro2,2,56,17174,17192,20,106890,64880,114280,665.2,111.65,76.65,FALSE,RIGHT,1.56,RIGHT,2,Count
caro2,2,57,17782,17800,20,114170,67330,119970,623.8,116.69,82.4,FALSE,UP,1.7,RIGHT,2,Count
caro2,2,58,18056,18076,22,120780,61790,112920,571.3,125.54,89.94,FALSE,LEFT,1.99,RIGHT,2,Count
caro2,2,59,18402,18414,14,109700,57760,106770,585.6,53.9,43.7,FALSE,LEFT,0.64,RIGHT,2,Count
caro2,2,60,18742,18756,16,106430,58940,109900,559.7,80.97,61.24,FALSE,UP,1.03,RIGHT,2,Count
caro2,2,61,18988,19004,18,109190,56040,106740,528.2,75.11,52.94,FALSE,UP,0.96,RIGHT,2,Count
caro2,2,62,19348,19360,14,105800,52870,103870,506.9,58.04,48.91,FALSE,UP,0.68,RIGHT,2,Count
caro2,2,63,19726,19744,20,103730,50430,109550,478.9,103.07,64.66,FALSE,RIGHT,1.38,RIGHT,2,Count
caro2,2,64,20326,20352,28,108150,48070,121350,490.1,172.06,96.37,FALSE,RIGHT,2.75,RIGHT,2,Count
caro2,2,65,20508,20526,20,120440,49170,113620,484.3,103.12,70.13,FALSE,LEFT,1.42,RIGHT,2,Count
caro2,2,66,20740,20760,22,113010,48410,110470,420.9,111.64,75.61,FALSE,UP,1.7,RIGHT,2,Count
caro2,2,67,20994,21008,16,109630,41850,104520,413.5,81.1,64.63,FALSE,LEFT,1.08,RIGHT,2,Count
caro2,3,1,70,88,20,103990,42290,102520,476.9,97.76,67.84,FALSE,DOWN,1.42,RIGHT,2,Count
caro2,3,2,484,522,40,102670,49110,86230,751.2,338.22,182.32,FALSE,DOWN,7.29,RIGHT,2,Count
caro2,3,3,826,838,14,85480,74760,81360,746.3,69.62,56.32,FALSE,LEFT,0.84,RIGHT,2,Count
caro2,3,4,946,990,46,81040,74060,34750,720.5,359.2,205.32,FALSE,LEFT,9.34,RIGHT,2,Count
caro2,3,5,1266,1288,24,35430,72400,24700,736.4,147.6,85.78,FALSE,LEFT,2.14,RIGHT,2,Count
caro2,3,6,1472,1494,24,25320,73550,15260,675.5,147.66,99.16,FALSE,LEFT,2.43,RIGHT,2,Count
caro2,3,7,1676,1686,12,15240,67450,11750,672.3,63.15,53.47,FALSE,LEFT,0.68,RIGHT,2,Count
caro2,3,8,2010,2040,32,12030,67010,37240,647.1,311.41,155.58,FALSE,RIGHT,4.99,RIGHT,2,Count
caro2,3,9,2368,2390,24,34810,65370,46270,655.1,166.64,93.95,FALSE,RIGHT,2.31,RIGHT,2,Count
caro2,3,10,2622,2644,24,45280,66110,54980,651.8,131.73,80.4,FALSE,RIGHT,1.98,RIGHT,2,Count
caro2,3,11,3062,3084,24,54390,65800,47420,729.6,142.04,94.65,FALSE,DOWN,2.24,RIGHT,2,Count
caro2,3,12,3342,3356,16,46920,74300,41800,751.9,80.85,62.04,FALSE,LEFT,1.05,RIGHT,2,Count
caro2,3,13,3622,3640,20,41370,75620,35300,771.8,93.41,59.89,FALSE,LEFT,1.26,RIGHT,2,Count
caro2,3,14,3992,4010,20,35830,78110,28960,766.9,97.35,65.89,FALSE,LEFT,1.39,RIGHT,2,Count
caro2,3,15,4298,4314,18,28660,76650,21670,756,101.22,72.37,FALSE,LEFT,1.39,RIGHT,2,Count
caro2,3,16,4648,4834,188,22160,77220,35730,737.7,1021.18,374.55,TRUE,RIGHT,2.79,RIGHT,2,Count
caro2,3,17,5164,5198,36,35260,72950,62310,650.7,312.68,159.98,FALSE,RIGHT,5.79,RIGHT,2,Count
caro2,3,18,5648,5672,26,60390,65880,72290,667.8,177.67,93.22,FALSE,RIGHT,2.45,RIGHT,2,Count
caro2,3,19,6254,6276,24,71350,67570,81710,711.2,154.58,94.48,FALSE,RIGHT,2.3,RIGHT,2,Count
caro2,3,20,6662,6844,184,71350,67570,81710,711.2,0,NA,TRUE,RIGHT,2.28,RIGHT,2,Count
caro2,3,21,7260,7276,18,83850,71680,88890,720.2,78.67,52.76,FALSE,RIGHT,1.04,RIGHT,2,Count
caro2,3,22,8042,8054,14,88590,72370,92940,727.8,74.21,58.45,FALSE,RIGHT,0.9,RIGHT,2,Count
caro2,3,23,8470,8490,22,92580,73660,99310,763.3,103.78,70.96,FALSE,RIGHT,1.51,RIGHT,2,Count
caro2,3,24,8932,8952,22,97860,77390,106420,768.5,114.99,76.42,FALSE,RIGHT,1.74,RIGHT,2,Count
caro2,3,25,9398,9408,12,105690,78880,105540,812.5,54.26,46.36,FALSE,DOWN,0.56,RIGHT,2,Count
caro2,3,26,9792,9812,22,106120,82090,113000,849.3,99.95,71.47,FALSE,RIGHT,1.53,RIGHT,2,Count
caro2,3,27,10522,10544,24,112880,86670,101620,892.3,143.63,95.32,FALSE,LEFT,2.31,RIGHT,2,Count
caro2,3,28,10842,10858,18,99430,90130,93100,886.4,92.51,71.25,FALSE,LEFT,1.31,RIGHT,2,Count
caro2,3,29,11170,11184,16,91910,87770,86680,891.3,86.77,63.74,FALSE,LEFT,1.09,RIGHT,2,Count
caro2,3,30,11560,11570,12,85550,89810,82550,901.2,54.83,47.59,FALSE,LEFT,0.6,RIGHT,2,Count
caro2,3,31,11762,11794,34,81910,90290,73020,774.7,154.19,102.66,FALSE,UP,3.51,RIGHT,2,Count
caro2,3,32,12204,12246,44,72020,77210,79800,391.9,398.79,218.83,FALSE,UP,9.62,RIGHT,2,Count
caro2,3,33,12462,12492,32,77900,39690,75360,260.9,200.62,110.96,FALSE,UP,3.6,RIGHT,2,Count
caro2,3,34,12636,12682,48,75050,27290,38640,607.5,438.97,239.14,FALSE,DOWN,11.39,RIGHT,2,Count
caro2,3,35,12972,13002,32,38310,60580,17970,626.7,204.68,125.93,FALSE,LEFT,4.08,RIGHT,2,Count
caro2,3,36,13304,13338,36,17950,62960,17220,460.4,194.09,114.32,FALSE,UP,4.17,RIGHT,2,Count
caro2,3,37,13464,13508,46,16540,46990,48350,179.9,435.99,225.64,FALSE,UP,9.86,RIGHT,2,Count
caro2,3,38,13660,13696,38,46860,18920,82150,247.2,376.89,204.33,FALSE,RIGHT,7.62,RIGHT,2,Count
caro2,3,39,14216,14238,24,80820,26120,75960,212.2,101.43,68.4,FALSE,UP,1.66,RIGHT,2,Count
caro2,3,40,14392,14412,22,76380,21220,85050,232.8,130.95,86.82,FALSE,RIGHT,1.93,RIGHT,2,Count
caro2,3,41,14828,14872,46,83430,23640,121320,391.5,353.17,198.36,FALSE,RIGHT,8.95,RIGHT,2,Count
caro2,3,42,15134,15162,30,120200,38470,139760,426.8,241.07,135.09,FALSE,RIGHT,4.15,RIGHT,2,Count
caro2,3,43,15466,15514,50,138200,42840,93420,574.1,329.6,198.08,FALSE,LEFT,9.91,RIGHT,2,Count
caro2,3,44,15634,15694,62,92770,56910,36950,596.9,345.98,197.08,FALSE,LEFT,11.47,RIGHT,2,Count
caro2,3,45,16006,16026,22,36120,61240,43950,591,122.78,71.87,FALSE,RIGHT,1.67,RIGHT,2,Count
caro2,3,46,16238,16254,18,43270,60030,49510,594.3,95.5,65.52,FALSE,RIGHT,1.28,RIGHT,2,Count
caro2,3,47,16448,16472,26,48510,59710,35370,591.9,156.77,99.7,FALSE,LEFT,2.67,RIGHT,2,Count
caro2,3,48,16722,16742,22,35360,59300,25890,571.9,128.12,89.34,FALSE,LEFT,1.97,RIGHT,2,Count
caro2,3,49,17176,17190,16,24660,56880,22550,603.8,73.23,57.78,FALSE,DOWN,0.96,RIGHT,2,Count
caro2,3,50,17482,17498,18,23010,60810,16830,611.9,87.72,63.39,FALSE,LEFT,1.22,RIGHT,2,Count
caro2,3,51,17868,17886,20,16430,60740,15820,559.1,75.17,59.38,FALSE,UP,1.19,RIGHT,2,Count
caro2,3,52,18174,18198,26,15150,56250,10500,472.6,135.18,91.79,FALSE,UP,2.4,RIGHT,2,Count
caro2,3,53,18524,18554,32,9050,46420,9700,599.4,162.33,101.71,FALSE,DOWN,3.32,RIGHT,2,Count
caro2,3,54,18874,18898,26,9680,59920,20260,644.1,149.99,92.75,FALSE,RIGHT,2.33,RIGHT,2,Count
caro2,3,55,19098,19152,56,18490,64420,92250,677.7,445.32,269.93,FALSE,RIGHT,14.82,RIGHT,2,Count
caro2,3,56,19384,19410,28,90170,68430,104490,721.4,206.38,109.87,FALSE,RIGHT,3.07,RIGHT,2,Count
caro2,3,57,19778,19816,40,103390,73440,136370,619.6,306.11,179.12,FALSE,RIGHT,7.21,RIGHT,2,Count
caro2,3,58,20068,20104,38,134430,62570,117240,448.9,258.4,147.74,FALSE,UP,5.65,RIGHT,2,Count
caro2,3,59,20434,20458,26,116340,44880,109130,565.3,220.99,127.91,FALSE,DOWN,3.31,RIGHT,2,Count
caro2,3,60,20856,20878,24,109500,57310,98380,580.4,149.29,93.88,FALSE,LEFT,2.31,RIGHT,2,Count
caro2,3,61,20996,21046,52,98750,57430,48500,572.9,324.55,201.14,FALSE,LEFT,10.36,RIGHT,2,Count
caro2,4,1,462,498,38,78980,31450,90340,482.8,241.92,132.67,FALSE,DOWN,4.98,RIGHT,2,Count
caro2,4,2,686,738,54,90250,47810,19220,270.3,455.36,293.78,FALSE,LEFT,15.56,RIGHT,2,Count
caro2,4,3,884,916,34,18950,26410,17330,46.9,308.6,166.71,FALSE,UP,5.6,RIGHT,2,Count
caro2,4,4,1046,1100,56,17020,5670,99370,402.4,563.3,348.23,FALSE,RIGHT,19.19,RIGHT,2,Count
caro2,4,5,1348,1386,40,98050,40220,129660,212.3,421.67,205.64,FALSE,RIGHT,8.25,RIGHT,2,Count
caro2,4,6,1608,1638,32,128470,21750,114280,277.5,188.11,105.59,FALSE,LEFT,3.36,RIGHT,2,Count
caro2,4,7,1792,1816,26,113660,27460,102920,203.4,183.88,112.95,FALSE,LEFT,2.95,RIGHT,2,Count
caro2,4,8,2020,2058,40,101570,20360,87640,468,363.79,186.27,FALSE,DOWN,7.5,RIGHT,2,Count
caro2,4,9,2266,2300,36,87280,45760,68290,550.7,216.68,127.2,FALSE,LEFT,4.63,RIGHT,2,Count
caro2,4,10,2566,2600,36,68170,55380,46230,603.5,219.46,128.05,FALSE,LEFT,4.68,RIGHT,2,Count
caro2,4,11,2772,2802,32,46440,59970,71060,667.6,312.97,169.27,FALSE,RIGHT,5.32,RIGHT,2,Count
caro2,4,12,2966,3006,42,69400,67140,106110,709,327.37,179.49,FALSE,RIGHT,7.56,RIGHT,2,Count
caro2,4,13,3188,3228,42,104860,71710,135980,537.1,362.89,183.98,FALSE,RIGHT,7.71,RIGHT,2,Count
caro2,4,14,3566,3600,36,134830,54450,139270,314.1,280.86,161.93,FALSE,UP,5.9,RIGHT,2,Count
caro2,4,15,3896,3954,60,137860,31910,55180,319.1,448.56,289.14,FALSE,LEFT,17.14,RIGHT,2,Count
caro2,4,16,4080,4114,36,55900,31860,33910,145.4,338.82,179.84,FALSE,LEFT,6.44,RIGHT,2,Count
caro2,4,17,4398,4440,44,34510,15990,18400,477.6,369.44,203.23,FALSE,DOWN,8.75,RIGHT,2,Count
caro2,4,18,4728,4750,24,18430,47140,29370,478.5,154.55,88.59,FALSE,RIGHT,2.2,RIGHT,2,Count
caro2,4,19,5030,5044,16,27650,48350,31530,460.4,76.14,54.78,FALSE,RIGHT,0.98,RIGHT,2,Count
caro2,4,20,5356,5372,18,31090,45980,36570,457.4,84.64,56.28,FALSE,RIGHT,1.12,RIGHT,2,Count
caro2,4,21,5610,5634,26,35550,46470,49150,458.8,186.59,105.28,FALSE,RIGHT,2.8,RIGHT,2,Count
caro2,4,22,5902,5926,26,48350,46800,58400,513.8,151.85,92.5,FALSE,RIGHT,2.39,RIGHT,2,Count
caro2,4,23,6250,6272,24,57910,52070,47750,537.2,135.56,87.48,FALSE,LEFT,2.14,RIGHT,2,Count
caro2,4,24,6496,6518,24,47800,54280,37950,552.6,129.78,81.81,FALSE,LEFT,2.03,RIGHT,2,Count
caro2,4,25,6938,6952,16,37970,55550,32360,565,86.36,67.68,FALSE,LEFT,1.16,RIGHT,2,Count
caro2,4,26,7196,7210,16,32100,57040,27290,599.7,93.52,72.81,FALSE,LEFT,1.2,RIGHT,2,Count
caro2,4,27,7458,7480,24,26990,60670,17890,624.9,116.18,75.41,FALSE,LEFT,1.85,RIGHT,2,Count
caro2,4,28,7846,7866,22,18210,62160,23050,683.1,126.72,77.65,FALSE,DOWN,1.76,RIGHT,2,Count
caro2,4,29,8030,8044,16,21870,69080,16680,704.8,80.8,62.56,FALSE,LEFT,1.06,RIGHT,2,Count
caro2,4,30,8332,8354,24,16490,70710,26530,695.4,137.13,79.56,FALSE,RIGHT,1.98,RIGHT,2,Count
caro2,4,31,8586,8608,24,25460,69770,35500,671.3,137.71,82.76,FALSE,RIGHT,2.09,RIGHT,2,Count
caro2,4,32,8846,8868,24,34110,68440,44070,634.4,158.66,96.51,FALSE,RIGHT,2.34,RIGHT,2,Count
caro2,4,33,9130,9154,26,43670,64250,57590,600.2,199.59,115.04,FALSE,RIGHT,3.03,RIGHT,2,Count
caro2,4,34,9448,9462,16,57130,60190,56610,578.5,43.32,38.2,FALSE,UP,0.59,RIGHT,2,Count
caro2,4,35,9676,9708,34,57090,57720,41200,732.7,279.45,146.16,FALSE,DOWN,4.99,RIGHT,2,Count
caro2,4,36,10006,10026,22,40410,72990,32480,757.5,109.43,73.84,FALSE,LEFT,1.71,RIGHT,2,Count
caro2,4,37,10288,10306,20,32770,75830,25810,776.2,100.35,68.45,FALSE,LEFT,1.43,RIGHT,2,Count
