ParticipantID,Trial,FixationNo,StartTime,EndTime,Duration,PositionX,PositionY,PupilSize,EyeUsed,Order,Task
Thomas1,6,63,17072,17276,206,91220,71240,496000,RIGHT,1,Count
Thomas1,6,64,17316,17560,246,88040,83590,500800,RIGHT,1,Count
Thomas1,6,65,17600,17958,360,91850,97280,520100,RIGHT,1,Count
Thomas1,6,66,17986,18230,246,103910,101320,526600,RIGHT,1,Count
Thomas1,6,67,18260,18504,246,109310,86980,525100,RIGHT,1,Count
Thomas1,6,68,18540,18704,166,111090,68970,520200,RIGHT,1,Count
Thomas1,6,69,18728,19074,348,105800,70840,513800,RIGHT,1,Count
Thomas1,6,70,19098,19392,296,103790,65530,516900,RIGHT,1,Count
Thomas1,6,71,19420,19596,178,111660,56180,508100,RIGHT,1,Count
Thomas1,6,72,19626,19814,190,108840,44610,486500,RIGHT,1,Count
Thomas1,6,73,19834,20054,222,104250,41840,468700,RIGHT,1,Count
Thomas1,6,74,20076,20234,160,102620,35860,457100,RIGHT,1,Count
Thomas1,6,75,20264,20406,144,118260,38800,458800,RIGHT,1,Count
Thomas1,6,76,20450,20730,282,105480,12150,453800,RIGHT,1,Count
Thomas1,6,77,20742,20970,230,107380,12080,444700,RIGHT,1,Count
Thomas1,6,78,20996,21180,186,122500,10060,439500,RIGHT,1,Count
Thomas1,7,1,4,386,384,123500,12370,444900,RIGHT,1,Count
Thomas1,7,2,454,550,98,91410,58430,465800,RIGHT,1,Count
Thomas1,7,3,608,754,148,75510,81410,459300,RIGHT,1,Count
Thomas1,7,4,782,888,108,72960,69160,440700,RIGHT,1,Count
Thomas1,7,5,934,1152,220,20950,63580,422200,RIGHT,1,Count
Thomas1,7,6,1178,1464,288,10340,68410,409300,RIGHT,1,Count
Thomas1,7,7,1488,1782,296,18020,67990,416300,RIGHT,1,Count
Thomas1,7,8,1798,1926,130,20820,66050,422200,RIGHT,1,Count
Thomas1,7,9,1966,2202,238,36640,77780,433100,RIGHT,1,Count
Thomas1,7,10,2218,2490,274,32920,77130,436300,RIGHT,1,Count
Thomas1,7,11,2518,2750,234,45110,72750,435000,RIGHT,1,Count
Thomas1,7,12,2758,3010,254,43840,71880,430700,RIGHT,1,Count
Thomas1,7,13,3030,3284,256,47920,69930,420700,RIGHT,1,Count
Thomas1,7,14,3332,3474,144,30810,91720,422800,RIGHT,1,Count
Thomas1,7,15,3490,3664,176,29050,93460,431900,RIGHT,1,Count
Thomas1,7,16,3696,3892,198,49390,91930,448100,RIGHT,1,Count
Thomas1,7,17,3922,4280,360,63340,86230,457100,RIGHT,1,Count
Thomas1,7,18,4296,4498,204,61310,87950,451200,RIGHT,1,Count
Thomas1,7,19,4522,4652,132,68530,87300,447500,RIGHT,1,Count
Thomas1,7,20,4678,4908,232,78560,89570,439300,RIGHT,1,Count
Thomas1,7,21,4936,5138,204,88510,84180,426100,RIGHT,1,Count
Thomas1,7,22,5148,5318,172,90050,84820,419100,RIGHT,1,Count
Thomas1,7,23,5354,5728,376,117320,85570,412200,RIGHT,1,Count
Thomas1,7,24,5758,5884,128,132000,84330,413800,RIGHT,1,Count
Thomas1,7,25,5912,6144,234,145490,83560,413600,RIGHT,1,Count
Thomas1,7,26,6168,6412,246,152790,81880,414800,RIGHT,1,Count
Thomas1,7,27,6442,6702,262,146540,70310,420700,RIGHT,1,Count
Thomas1,7,28,6724,6904,182,139840,69890,423200,RIGHT,1,Count
Thomas1,7,29,6946,7122,178,108600,57670,419300,RIGHT,1,Count
Thomas1,7,30,7146,7494,350,101840,59990,417000,RIGHT,1,Count
Thomas1,7,31,7506,7700,196,99660,60310,414500,RIGHT,1,Count
Thomas1,7,32,7716,7942,228,97310,61650,416300,RIGHT,1,Count
Thomas1,7,33,7962,8170,210,92090,61750,420100,RIGHT,1,Count
Thomas1,7,34,8184,8598,416,90800,59450,411300,RIGHT,1,Count
Thomas1,7,35,8606,8832,228,93070,59510,404400,RIGHT,1,Count
Thomas1,7,36,8848,9034,188,88930,59910,407500,RIGHT,1,Count
Thomas1,7,37,9058,9276,220,82730,63430,412900,RIGHT,1,Count
Thomas1,7,38,9298,9510,214,78930,66330,416000,RIGHT,1,Count
Thomas1,7,39,9522,9794,274,77260,67500,424300,RIGHT,1,Count
Thomas1,7,40,9818,10132,316,78030,62130,435200,RIGHT,1,Count
Thomas1,7,41,10156,10378,224,72500,64490,435500,RIGHT,1,Count
Thomas1,7,42,10388,10598,212,70590,65400,433100,RIGHT,1,Count
Thomas1,7,43,10612,11148,538,67150,63100,424400,RIGHT,1,Count
Thomas1,7,44,11170,11368,200,65030,66090,425100,RIGHT,1,Count
Thomas1,7,45,11388,11634,248,66310,62110,437000,RIGHT,1,Count
Thomas1,7,46,11680,11828,150,54440,70500,450600,RIGHT,1,Count
Thomas1,7,47,11854,12222,370,50710,75600,448200,RIGHT,1,Count
Thomas1,7,48,12260,12596,338,37240,56780,441300,RIGHT,1,Count
Thomas1,7,49,12612,12856,246,33560,56170,427700,RIGHT,1,Count
Thomas1,7,50,12908,13176,270,111000,49800,404900,RIGHT,1,Count
Thomas1,7,51,13212,13486,276,134100,38050,379300,RIGHT,1,Count
Thomas1,7,52,13512,13924,414,133480,29760,365000,RIGHT,1,Count
Thomas1,7,53,13944,14294,352,139010,30030,368200,RIGHT,1,Count
Thomas1,7,54,14330,14740,412,109770,47500,382500,RIGHT,1,Count
Thomas1,7,55,14762,14978,218,112920,51240,392900,RIGHT,1,Count
Thomas1,7,56,15002,15272,272,118310,56690,400500,RIGHT,1,Count
Thomas1,7,57,15496,15718,224,101410,61890,405900,RIGHT,1,Count
Thomas1,7,58,15740,15956,218,100260,55890,417400,RIGHT,1,Count
Thomas1,7,59,15982,16424,444,86810,56370,409500,RIGHT,1,Count
Thomas1,7,60,16462,16738,278,57720,60560,401200,RIGHT,1,Count
Thomas1,7,61,16774,17036,264,49240,70560,407000,RIGHT,1,Count
Thomas1,7,62,17072,19502,2432,79380,65900,415300,RIGHT,1,Count
Thomas1,7,63,19682,19958,278,81490,63470,422200,RIGHT,1,Count
Thomas1,7,64,19992,20164,174,53820,72820,433000,RIGHT,1,Count
Thomas1,7,65,20184,20542,360,50850,75690,425000,RIGHT,1,Count
Thomas1,7,66,20592,20802,212,11290,78600,421200,RIGHT,1,Count
Thomas1,7,67,20844,21044,202,53660,77680,417900,RIGHT,1,Count
Thomas1,7,68,21056,21184,130,50890,77750,418600,RIGHT,1,Count
Thomas1,8,1,4,24,22,50690,77420,417600,RIGHT,1,Count
Thomas1,8,2,68,318,252,29020,94910,420200,RIGHT,1,Count
Thomas1,8,3,374,582,210,67320,55680,418500,RIGHT,1,Count
Thomas1,8,4,636,718,84,76160,69960,429000,RIGHT,1,Count
Thomas1,8,5,772,1098,328,24150,73270,448000,RIGHT,1,Count
Thomas1,8,6,1124,1264,142,29280,79860,464400,RIGHT,1,Count
Thomas1,8,7,1304,1522,220,23330,57350,473500,RIGHT,1,Count
Thomas1,8,8,1544,1756,214,16060,54100,475600,RIGHT,1,Count
Thomas1,8,9,1776,1926,152,10880,54340,472000,RIGHT,1,Count
Thomas1,8,10,1964,2362,400,25640,56660,475600,RIGHT,1,Count
Thomas1,8,11,2374,2578,206,27640,58360,480400,RIGHT,1,Count
Thomas1,8,12,2594,2740,148,26360,55860,480100,RIGHT,1,Count
Thomas1,8,13,2760,2986,228,20820,52360,463900,RIGHT,1,Count
Thomas1,8,14,3012,3186,176,11240,54260,458400,RIGHT,1,Count
Thomas1,8,15,3206,3372,168,16380,51770,455800,RIGHT,1,Count
Thomas1,8,16,3394,3906,514,21100,50940,456600,RIGHT,1,Count
Thomas1,8,17,3918,4162,246,22030,48740,466500,RIGHT,1,Count
Thomas1,8,18,4180,4512,334,21160,51380,462000,RIGHT,1,Count
Thomas1,8,19,4534,4794,262,21800,47250,472400,RIGHT,1,Count
Thomas1,8,20,4814,5088,276,19550,43200,476800,RIGHT,1,Count
Thomas1,8,21,5114,5394,282,20330,36830,473100,RIGHT,1,Count
Thomas1,8,22,5406,5572,168,21610,35610,472500,RIGHT,1,Count
Thomas1,8,23,5598,5818,222,27060,41220,482400,RIGHT,1,Count
Thomas1,8,24,5856,6042,188,32920,48050,493500,RIGHT,1,Count
Thomas1,8,25,6068,6380,314,40350,46510,497900,RIGHT,1,Count
Thomas1,8,26,6410,6660,252,35420,33300,478900,RIGHT,1,Count
Thomas1,8,27,6670,6864,196,33600,32470,466000,RIGHT,1,Count
Thomas1,8,28,6888,7132,246,30640,25520,465900,RIGHT,1,Count
Thomas1,8,29,7146,7720,576,29400,22460,467300,RIGHT,1,Count
Thomas1,8,30,7736,7908,174,29360,19750,465500,RIGHT,1,Count
Thomas1,8,31,7924,8212,290,27990,15840,461400,RIGHT,1,Count
Thomas1,8,32,8226,8444,220,29310,12920,456400,RIGHT,1,Count
Thomas1,8,33,8452,8972,522,30200,11530,445500,RIGHT,1,Count
Thomas1,8,34,8990,9258,270,29570,6590,441700,RIGHT,1,Count
Thomas1,8,35,9284,9562,280,38850,10240,449900,RIGHT,1,Count
Thomas1,8,36,9578,9866,290,40210,12600,466800,RIGHT,1,Count
Thomas1,8,37,9890,10168,280,48800,7940,468800,RIGHT,1,Count
Thomas1,8,38,10184,10476,294,52220,6980,468300,RIGHT,1,Count
Thomas1,8,39,10494,10740,248,57860,6040,467800,RIGHT,1,Count
Thomas1,8,40,10760,10958,200,61450,5810,470100,RIGHT,1,Count
Thomas1,8,41,10978,11262,286,65500,5790,466800,RIGHT,1,Count
Thomas1,8,42,11278,11576,300,67190,7320,462200,RIGHT,1,Count
Thomas1,8,43,11588,11734,148,68620,6520,460400,RIGHT,1,Count
Thomas1,8,44,11754,11970,218,73160,6990,461800,RIGHT,1,Count
Thomas1,8,45,11994,12182,190,79540,5710,470000,RIGHT,1,Count
Thomas1,8,46,12210,12404,196,80960,14630,472700,RIGHT,1,Count
Thomas1,8,47,12414,12722,310,79930,15040,476300,RIGHT,1,Count
Thomas1,8,48,12760,13162,404,92170,21190,483400,RIGHT,1,Count
Thomas1,8,49,13188,13588,402,96300,26520,485100,RIGHT,1,Count
Thomas1,8,50,13614,13914,302,101770,19310,469700,RIGHT,1,Count
Thomas1,8,51,13934,14162,230,105750,21810,461700,RIGHT,1,Count
Thomas1,8,52,14184,14376,194,104970,16200,455800,RIGHT,1,Count
Thomas1,8,53,14416,14580,166,109680,27480,452900,RIGHT,1,Count
Thomas1,8,54,14596,14850,256,109680,25360,456600,RIGHT,1,Count
Thomas1,8,55,14870,15014,146,111320,20180,458700,RIGHT,1,Count
Thomas1,8,56,15042,15242,202,106410,9760,459200,RIGHT,1,Count
Thomas1,8,57,15264,15650,388,111410,9150,454000,RIGHT,1,Count
Thomas1,8,58,15696,15898,204,113020,24230,460800,RIGHT,1,Count
Thomas1,8,59,15918,16130,214,117570,24170,468100,RIGHT,1,Count
Thomas1,8,60,16160,16408,250,119580,9810,471100,RIGHT,1,Count
Thomas1,8,61,16424,16592,170,122040,10740,468900,RIGHT,1,Count
Thomas1,8,62,16608,16792,186,118170,8630,465700,RIGHT,1,Count
Thomas1,8,63,16802,17064,264,116250,7240,462600,RIGHT,1,Count
Thomas1,8,64,17076,17236,162,117560,7990,457900,RIGHT,1,Count
Thomas1,8,65,17254,17524,272,120610,9210,460400,RIGHT,1,Count
Thomas1,8,66,17664,17800,138,123030,9650,460800,RIGHT,1,Count
Thomas1,8,67,17820,17994,176,119930,5770,458800,RIGHT,1,Count
Thomas1,8,68,18006,18264,260,122040,4600,450800,RIGHT,1,Count
Thomas1,8,69,18288,18608,322,124040,11400,448700,RIGHT,1,Count
Thomas1,8,70,18636,19010,376,129660,18630,452200,RIGHT,1,Count
Thomas1,8,71,19022,19252,232,131840,18730,452100,RIGHT,1,Count
Thomas1,8,72,19278,19888,612,133030,10880,444500,RIGHT,1,Count
Thomas1,8,73,19910,20100,192,137480,6810,437900,RIGHT,1,Count
Thomas1,8,74,20112,20574,464,135890,4980,435900,RIGHT,1,Count
Thomas1,8,75,20600,20764,166,140550,10380,431900,RIGHT,1,Count
Thomas1,8,76,20774,21022,250,138990,8840,431700,RIGHT,1,Count
Thomas1,8,77,21040,21186,148,141530,8660,435000,RIGHT,1,Count
Thomas1,9,1,4,74,72,141470,8790,439900,RIGHT,1,Count
Thomas1,9,2,94,324,232,141450,5090,443200,RIGHT,1,Count
Thomas1,9,3,390,496,108,126340,45500,458000,RIGHT,1,Count
Thomas1,9,4,562,744,184,93400,77640,444400,RIGHT,1,Count
Thomas1,9,5,786,978,194,60950,72790,427300,RIGHT,1,Count
Thomas1,9,6,1000,1162,164,52060,71030,422400,RIGHT,1,Count
Thomas1,9,7,1178,1350,174,48100,68200,424000,RIGHT,1,Count
Thomas1,9,8,1388,1588,202,18720,68350,424300,RIGHT,1,Count
Thomas1,9,9,1756,1868,114,20600,69060,445400,RIGHT,1,Count
Thomas1,9,10,1904,2062,160,50090,68890,462500,RIGHT,1,Count
Thomas1,9,11,2082,2246,166,45660,68680,464500,RIGHT,1,Count
Thomas1,9,12,2256,2798,544,43180,68800,459900,RIGHT,1,Count
Thomas1,9,13,2808,3390,584,44490,69110,460000,RIGHT,1,Count
Thomas1,9,14,3400,3718,320,45430,68980,470400,RIGHT,1,Count
Thomas1,9,15,3728,4004,278,47380,68910,472400,RIGHT,1,Count
Thomas1,9,16,4016,4474,460,49030,67360,477400,RIGHT,1,Count
Thomas1,9,17,4484,5770,1288,50800,67670,477100,RIGHT,1,Count
Thomas1,9,18,5780,6446,668,52630,68210,467400,RIGHT,1,Count
Thomas1,9,19,6456,6734,280,53520,67830,458000,RIGHT,1,Count
Thomas1,9,20,6742,7300,560,54710,67140,455400,RIGHT,1,Count
Thomas1,9,21,7312,7656,346,56990,67710,461900,RIGHT,1,Count
Thomas1,9,22,7666,7872,208,58140,66810,457700,RIGHT,1,Count
Thomas1,9,23,7896,8290,396,54870,71190,449500,RIGHT,1,Count
Thomas1,9,24,8304,8566,264,56680,72430,448800,RIGHT,1,Count
Thomas1,9,25,8578,8900,324,57880,72100,454500,RIGHT,1,Count
Thomas1,9,26,8916,9174,260,61000,72160,446400,RIGHT,1,Count
Thomas1,9,27,9192,9856,666,64990,73220,440400,RIGHT,1,Count
Thomas1,9,28,9886,10094,210,84580,67000,448900,RIGHT,1,Count
Thomas1,9,29,10114,10388,276,87550,66030,448600,RIGHT,1,Count
Thomas1,9,30,10406,10848,444,91680,66870,439600,RIGHT,1,Count
Thomas1,9,31,10872,11546,676,99760,66650,438900,RIGHT,1,Count
Thomas1,9,32,11568,11798,232,105750,68090,446400,RIGHT,1,Count
Thomas1,9,33,11826,12014,190,119930,69600,453300,RIGHT,1,Count
Thomas1,9,34,12026,12470,446,121360,70290,453800,RIGHT,1,Count
Thomas1,9,35,12494,13304,812,127050,69700,455600,RIGHT,1,Count
Thomas1,9,36,13322,13546,226,128370,67440,455100,RIGHT,1,Count
Thomas1,9,37,13558,13750,194,128310,65160,454500,RIGHT,1,Count
Thomas1,9,38,13778,14182,406,138060,71850,446600,RIGHT,1,Count
Thomas1,9,39,14194,14432,240,140000,73160,445400,RIGHT,1,Count
Thomas1,9,40,14454,14922,470,146040,74230,442000,RIGHT,1,Count
Thomas1,9,41,14944,15158,216,151880,72730,430700,RIGHT,1,Count
Thomas1,9,42,15168,15522,356,149820,72450,426200,RIGHT,1,Count
Thomas1,9,43,15544,15990,448,145400,66300,430400,RIGHT,1,Count
Thomas1,9,44,16014,16146,134,131450,57970,428700,RIGHT,1,Count
Thomas1,9,45,16190,16376,188,93560,34090,402800,RIGHT,1,Count
Thomas1,9,46,16390,16642,254,89190,34110,386800,RIGHT,1,Count
Thomas1,9,47,16656,17084,430,85760,33730,376200,RIGHT,1,Count
Thomas1,9,48,17132,17330,200,77530,57400,393000,RIGHT,1,Count
Thomas1,9,49,17356,17588,234,69670,60150,402900,RIGHT,1,Count
Thomas1,9,50,17634,17788,156,21110,64050,407500,RIGHT,1,Count
Thomas1,9,51,17812,18032,222,9050,61470,400000,RIGHT,1,Count
Thomas1,9,52,18074,18314,242,12810,74320,416700,RIGHT,1,Count
Thomas1,9,53,18342,18592,252,25920,66670,430500,RIGHT,1,Count
Thomas1,9,54,18608,18852,246,28860,68050,435100,RIGHT,1,Count
Thomas1,9,55,18876,19064,190,31620,63380,431100,RIGHT,1,Count
Thomas1,9,56,19086,19748,664,33330,59520,421800,RIGHT,1,Count
Thomas1,9,57,19772,19986,216,39660,61850,419900,RIGHT,1,Count
Thomas1,9,58,19996,20342,348,40220,63880,430700,RIGHT,1,Count
Thomas1,9,59,20366,20638,274,47130,69140,432400,RIGHT,1,Count
Thomas1,9,60,20664,20842,180,56560,75840,434200,RIGHT,1,Count
Thomas1,9,61,20870,21184,316,55950,62300,433200,RIGHT,1,Count
Thomas1,10,1,4,438,436,59140,60690,419400,RIGHT,1,Count
Thomas1,10,2,464,644,182,68640,62660,422300,RIGHT,1,Count
Thomas1,10,3,670,708,40,72070,68130,432500,RIGHT,1,Count
Thomas1,10,4,760,980,222,26460,33030,424900,RIGHT,1,Count
Thomas1,10,5,1004,1196,194,16930,30770,420500,RIGHT,1,Count
Thomas1,10,6,1226,1480,256,29010,27500,412300,RIGHT,1,Count
Thomas1,10,7,1494,1650,158,25990,28900,407000,RIGHT,1,Count
Thomas1,10,8,1690,1910,222,21140,41440,421600,RIGHT,1,Count
Thomas1,10,9,1972,2108,138,63040,64590,441200,RIGHT,1,Count
Thomas1,10,10,2144,2300,158,61230,71720,457600,RIGHT,1,Count
Thomas1,10,11,2360,2516,158,121400,83020,474800,RIGHT,1,Count
Thomas1,10,12,2542,2694,154,123690,87420,484000,RIGHT,1,Count
Thomas1,10,13,2750,3032,284,71320,73500,486600,RIGHT,1,Count
Thomas1,10,14,3060,3230,172,80860,64470,478100,RIGHT,1,Count
Thomas1,10,15,3286,3518,234,33830,48770,485500,RIGHT,1,Count
Thomas1,10,16,3582,3786,206,78800,55520,477400,RIGHT,1,Count
Thomas1,10,17,3814,4122,310,92550,50610,478400,RIGHT,1,Count
Thomas1,10,18,4168,4330,164,52970,39340,485700,RIGHT,1,Count
Thomas1,10,19,4354,4516,164,46140,39750,485200,RIGHT,1,Count
Thomas1,10,20,4580,4756,178,92570,50000,476100,RIGHT,1,Count
Thomas1,10,21,4780,4876,98,94860,45600,471500,RIGHT,1,Count
Thomas1,10,22,4902,5228,328,102040,41640,474600,RIGHT,1,Count
Thomas1,10,23,5240,5440,202,99340,40430,478600,RIGHT,1,Count
Thomas1,10,24,5464,5586,124,104330,38550,480900,RIGHT,1,Count
Thomas1,10,25,5612,5754,144,111660,35250,488900,RIGHT,1,Count
Thomas1,10,26,5808,6144,338,63850,29940,494200,RIGHT,1,Count
Thomas1,10,27,6192,6460,270,111790,35030,472400,RIGHT,1,Count
Thomas1,10,28,6484,7282,800,115860,31210,468900,RIGHT,1,Count
Thomas1,10,29,7298,7622,326,116370,28290,460400,RIGHT,1,Count
Thomas1,10,30,7640,8016,378,119520,25150,462600,RIGHT,1,Count
Thomas1,10,31,8026,8408,384,121290,23500,452400,RIGHT,1,Count
Thomas1,10,32,8418,8640,224,122310,22150,450600,RIGHT,1,Count
Thomas1,10,33,8650,8880,232,123530,21000,454000,RIGHT,1,Count
Thomas1,10,34,8894,9590,698,126590,19150,445900,RIGHT,1,Count
Thomas1,10,35,9600,9754,156,128520,17600,439700,RIGHT,1,Count
Thomas1,10,36,9906,11632,1728,129730,15500,439600,RIGHT,1,Count
Thomas1,10,37,11644,11876,234,132260,14560,443200,RIGHT,1,Count
Thomas1,10,38,11888,12132,246,133790,13140,436000,RIGHT,1,Count
Thomas1,10,39,12142,14896,2756,134250,10510,418500,RIGHT,1,Count
Thomas1,10,40,14906,15238,334,135220,9660,439000,RIGHT,1,Count
Thomas1,10,41,15418,15688,272,137320,7470,436400,RIGHT,1,Count
Thomas1,10,42,15704,15958,256,140410,5650,434100,RIGHT,1,Count
Thomas1,10,43,15970,16166,198,142810,3870,418600,RIGHT,1,Count
Thomas1,10,44,16176,16500,326,144520,2840,411600,RIGHT,1,Count
Thomas1,10,45,16560,16698,140,79120,13280,421600,RIGHT,1,Count
Thomas1,10,46,16766,17042,278,19490,58550,441800,RIGHT,1,Count
Thomas1,10,47,17068,17272,206,20470,51300,458400,RIGHT,1,Count
Thomas1,10,48,17306,17562,258,45660,38090,460900,RIGHT,1,Count
Thomas1,10,49,17608,17828,222,60210,15340,445800,RIGHT,1,Count
Thomas1,10,50,17864,18154,292,84910,12410,442400,RIGHT,1,Count
Thomas1,10,51,18182,18388,208,100270,9210,438600,RIGHT,1,Count
Thomas1,10,52,18406,19106,702,104000,8100,437400,RIGHT,1,Count
Thomas1,10,53,19132,19692,562,93540,7010,451200,RIGHT,1,Count
Thomas1,10,54,19710,19990,282,90210,6520,455400,RIGHT,1,Count
Thomas1,10,55,20016,20522,508,101320,5700,449600,RIGHT,1,Count
Thomas1,10,56,20534,20768,236,99500,5300,449500,RIGHT,1,Count
Thomas1,10,57,20780,21166,388,96680,5200,452700,RIGHT,1,Count
